Provincia,Partido,Localidad,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,4G,3G,TELEFONIAFIJA,WIRELESS,SATELITAL
CORDOBA,Calamuchita,San Ignacio (Loteo Velez Crespo),NO,NO,NO,NO,SI,SI,NO,SI,NO
CORDOBA,Calamuchita,Santa Monica,NO,NO,NO,NO,NO,NO,NO,NO,NO
CORDOBA,Calamuchita,Santa Rosa de Calamuchita,SI,SI,NO,SI,SI,SI,SI,SI,NO
CORDOBA,Calamuchita,Segunda Usina,NO,NO,NO,NO,NO,NO,NO,SI,NO
CORDOBA,Calamuchita,Solar de los Molinos,NO,NO,NO,NO,NO,NO,SI,NO,NO
CORDOBA,Calamuchita,Villa Alpina,NO,NO,NO,NO,NO,NO,NO,SI,NO
CORDOBA,Calamuchita,Villa Amancay,NO,NO,NO,NO,SI,SI,SI,SI,NO
CORDOBA,Calamuchita,Villa Berna,SI,NO,NO,NO,SI,NO,SI,SI,NO
CORDOBA,Calamuchita,Villa Ciudad Parque Los Reartes,NO,SI,NO,NO,SI,NO,NO,NO,NO
CORDOBA,Calamuchita,Villa Ciudad Parque Los Reartes (1a. Seccion),NO,NO,NO,NO,NO,NO,SI,SI,NO
CORDOBA,Calamuchita,Villa Ciudad Parque Los Reartes (3a. Seccion),NO,NO,NO,NO,NO,NO,NO,SI,NO
CORDOBA,San Justo,Devoto,SI,NO,NO,SI,SI,SI,SI,NO,NO
CORDOBA,San Justo,El Arañado,NO,SI,NO,NO,SI,SI,SI,SI,SI
CORDOBA,San Justo,El Fortin,NO,SI,NO,NO,SI,SI,SI,SI,NO
CORDOBA,San Justo,El Fuertecito,NO,NO,NO,NO,SI,NO,SI,SI,NO
CORDOBA,San Justo,El Tio,SI,SI,NO,SI,SI,SI,SI,NO,NO
CORDOBA,San Justo,Estacion Luxardo,NO,NO,NO,NO,SI,SI,NO,SI,NO
CORDOBA,San Justo,Freyre,SI,SI,NO,SI,SI,SI,SI,SI,NO
CORDOBA,San Justo,La Francia,SI,NO,NO,SI,SI,SI,SI,SI,NO
CORDOBA,San Justo,La Paquita,SI,NO,NO,NO,SI,NO,NO,SI,NO
CORDOBA,San Justo,La Tordilla,SI,NO,NO,NO,SI,SI,SI,SI,NO
CORDOBA,San Justo,Las Varas,NO,NO,NO,SI,SI,SI,SI,NO,NO
JUJUY,Ledesma,Libertador General San Martin (Est. Ledesma),SI,SI,NO,SI,SI,SI,SI,SI,SI
JUJUY,Ledesma,Maiz Negro,NO,NO,NO,NO,NO,NO,NO,NO,NO
JUJUY,Ledesma,Paulina,NO,NO,NO,NO,NO,NO,NO,NO,NO
JUJUY,Ledesma,Pueblo Ledesma,NO,NO,NO,NO,SI,SI,NO,NO,NO
JUJUY,Ledesma,Yuto,NO,NO,NO,NO,SI,SI,NO,SI,SI
JUJUY,Palpala,Carahunco,SI,NO,NO,NO,NO,NO,SI,NO,SI
JUJUY,Palpala,Centro Forestal,SI,NO,NO,NO,NO,NO,SI,NO,NO
JUJUY,Palpala,Mina 9 de Octubre,NO,NO,NO,NO,NO,NO,NO,NO,NO
JUJUY,Palpala,Palpala (Est. Gral. Manuel N. Savio),SI,SI,NO,SI,SI,SI,SI,SI,SI
JUJUY,Palpala,Rio Blanco,NO,NO,NO,NO,SI,SI,NO,NO,NO
JUJUY,Rinconada,Casa Colorada,NO,NO,NO,NO,NO,NO,NO,NO,NO
JUJUY,Rinconada,Coyaguaima,NO,NO,NO,SI,NO,NO,NO,NO,NO
JUJUY,Rinconada,Lagunillas de Farallon,NO,NO,NO,SI,NO,NO,NO,NO,NO
JUJUY,Rinconada,Liviara,NO,NO,NO,NO,NO,NO,NO,NO,SI
JUJUY,Rinconada,Loma Blanca,NO,NO,NO,NO,NO,NO,NO,NO,SI
JUJUY,Rinconada,Nuevo Pirquitas,NO,NO,NO,SI,NO,NO,SI,NO,SI
JUJUY,Rinconada,Orosmayo,NO,NO,NO,SI,NO,NO,NO,NO,NO
JUJUY,Rinconada,Rinconada,NO,NO,NO,NO,NO,NO,NO,NO,SI
JUJUY,San Antonio,El Ceibal,NO,NO,NO,SI,NO,NO,NO,NO,NO
JUJUY,San Antonio,La Toma,NO,NO,NO,NO,NO,NO,NO,NO,NO
JUJUY,El Carmen,Puesto Viejo,NO,SI,NO,NO,SI,SI,SI,NO,SI
JUJUY,El Carmen,San Isidro,NO,NO,NO,NO,NO,NO,NO,NO,NO
JUJUY,El Carmen,San Juancito,NO,NO,NO,NO,SI,NO,NO,NO,NO
JUJUY,Humahuaca,Aparzo,NO,NO,NO,NO,NO,NO,NO,NO,NO
JUJUY,Humahuaca,Cianzo,NO,NO,NO,NO,NO,NO,NO,NO,NO
JUJUY,Humahuaca,Coctaca,NO,NO,NO,NO,NO,NO,NO,NO,NO
JUJUY,Humahuaca,El Aguilar,NO,NO,NO,NO,SI,SI,SI,NO,SI
JUJUY,Humahuaca,Hipolito Yrigoyen (Est. Iturbe),NO,NO,NO,SI,NO,NO,NO,NO,NO
JUJUY,Humahuaca,Humahuaca,SI,NO,NO,NO,SI,SI,SI,SI,SI
JUJUY,Humahuaca,Palca de Aparzo,NO,NO,NO,NO,SI,NO,NO,NO,NO
JUJUY,Humahuaca,Palca de Varas,NO,NO,NO,NO,NO,NO,NO,NO,NO
JUJUY,Humahuaca,Rodero,NO,NO,NO,NO,NO,NO,NO,NO,NO
JUJUY,Humahuaca,Tres Cruces,NO,NO,NO,SI,SI,NO,NO,NO,NO
JUJUY,Humahuaca,Uquia (Est. Senador Perez),SI,NO,NO,SI,NO,NO,SI,NO,NO
JUJUY,Ledesma,Bananal,NO,NO,NO,NO,NO,NO,NO,NO,NO
JUJUY,Ledesma,Bermejito,NO,NO,NO,NO,NO,NO,NO,NO,NO
JUJUY,Ledesma,Caimancito,SI,NO,NO,NO,SI,SI,SI,SI,SI
JUJUY,Ledesma,Calilegua,NO,SI,NO,NO,SI,SI,NO,SI,SI
JUJUY,Ledesma,Chalican,NO,NO,NO,NO,SI,NO,NO,SI,NO
JUJUY,Ledesma,Fraile Pintado,SI,SI,NO,NO,SI,SI,SI,SI,SI
JUJUY,Ledesma,Libertad,NO,NO,NO,NO,NO,NO,NO,NO,NO
CORRIENTES,Capital,Laguna Brava,NO,NO,NO,NO,SI,SI,SI,NO,SI
CORRIENTES,Capital,Riachuelo,NO,NO,NO,NO,SI,SI,SI,SI,SI
CORRIENTES,Capital,San Cayetano,NO,NO,NO,NO,NO,NO,NO,NO,SI
CORRIENTES,Concepcion,Concepcion,NO,NO,NO,NO,SI,NO,SI,SI,SI
CORRIENTES,Concepcion,Santa Rosa,NO,NO,NO,NO,SI,NO,SI,SI,NO
CORRIENTES,Concepcion,Tabay,NO,NO,NO,NO,SI,NO,SI,SI,SI
CORRIENTES,Concepcion,Tatacua,NO,NO,NO,NO,SI,NO,NO,NO,SI
CORRIENTES,Curuzu Cuatia,Cazadores Correntinos,NO,NO,NO,NO,SI,NO,NO,SI,SI
CORRIENTES,Curuzu Cuatia,Curuzu Cuatia,SI,NO,NO,SI,SI,SI,SI,SI,SI
CORRIENTES,Curuzu Cuatia,Perugorria,NO,NO,NO,NO,SI,NO,SI,SI,SI
CORRIENTES,Empedrado,El Sombrero,SI,NO,NO,NO,SI,NO,SI,SI,SI
CORRIENTES,Empedrado,Empedrado,SI,SI,NO,NO,SI,SI,SI,SI,SI
CORDOBA,Marcos Juarez,Monte Buey,SI,NO,NO,NO,SI,SI,SI,NO,NO
CORDOBA,Marcos Juarez,Noetinger,NO,NO,NO,NO,NO,NO,NO,NO,NO
CORDOBA,Marcos Juarez,Saira,SI,NO,NO,NO,NO,NO,SI,NO,NO
CORDOBA,Marcos Juarez,Saladillo,NO,NO,NO,NO,NO,NO,SI,NO,NO
CORDOBA,Marcos Juarez,Villa Elisa,SI,NO,SI,NO,NO,NO,SI,NO,NO
CORDOBA,Minas,Cienaga del Coro,NO,NO,NO,SI,SI,NO,SI,SI,NO
CORDOBA,Minas,El Chacho,NO,NO,NO,SI,NO,NO,NO,SI,NO
CORDOBA,Minas,Estancia de Guadalupe,NO,NO,NO,NO,NO,NO,SI,SI,NO
CORDOBA,Minas,Guasapampa,NO,NO,NO,NO,NO,NO,NO,SI,NO
CORDOBA,Minas,La Playa,NO,NO,NO,NO,NO,NO,NO,SI,NO
CORDOBA,Minas,San Carlos Minas,SI,NO,NO,SI,SI,SI,SI,SI,NO
CORDOBA,Minas,Talaini,NO,NO,NO,NO,NO,NO,NO,SI,NO
CORDOBA,Minas,Tosno,NO,NO,NO,NO,NO,NO,NO,SI,NO
CORDOBA,Pocho,Chancani,NO,NO,NO,NO,SI,NO,SI,SI,NO
CORDOBA,Pocho,Las Palmas,NO,NO,NO,NO,NO,NO,NO,SI,NO
CORDOBA,Pocho,Los Talares,NO,NO,NO,NO,NO,NO,NO,SI,NO
CORDOBA,Pocho,Salsacate,SI,NO,NO,SI,SI,SI,SI,SI,SI
CORDOBA,Pocho,San Geronimo,NO,NO,NO,NO,NO,NO,NO,SI,NO
CORDOBA,Pocho,Tala Cañada,NO,NO,NO,NO,SI,NO,SI,SI,NO
CORRIENTES,Esquina,Esquina,SI,NO,NO,SI,SI,SI,SI,SI,SI
CORRIENTES,Esquina,Pueblo Libertador,NO,NO,NO,NO,SI,NO,NO,NO,SI
CORRIENTES,General Alvear,Alvear,SI,NO,NO,NO,SI,SI,SI,NO,SI
CORRIENTES,General Alvear,Estacion Torrent,NO,NO,NO,NO,SI,NO,NO,NO,SI
CORRIENTES,General Paz,Ita Ibate,SI,SI,NO,NO,SI,SI,SI,SI,SI
CORRIENTES,General Paz,Lomas de Vallejos,NO,NO,NO,NO,SI,NO,NO,NO,SI
CORRIENTES,General Paz,Nuestra Señora del Rosario de Caa Cati,NO,SI,NO,NO,SI,SI,SI,SI,NO
CORRIENTES,General Paz,Palmar Grande,NO,NO,NO,NO,NO,NO,NO,SI,SI
CORRIENTES,Goya,Colonia Carolina,NO,NO,NO,NO,SI,SI,SI,SI,SI
CORRIENTES,Goya,Goya,SI,SI,NO,SI,SI,SI,SI,SI,SI
CORRIENTES,ItatÍ,Itati,SI,NO,NO,NO,SI,SI,SI,SI,SI
CORRIENTES,ItatÍ,Ramada Paso,NO,NO,NO,NO,SI,NO,NO,SI,NO
CORDOBA,Presidente Roque Saenz Peña,General Levalle,SI,SI,NO,SI,SI,SI,SI,SI,NO
CORDOBA,Presidente Roque Saenz Peña,La Cesira,SI,NO,NO,SI,SI,SI,SI,SI,SI
CORDOBA,Presidente Roque Saenz Peña,Laboulaye,SI,SI,NO,SI,SI,SI,SI,SI,NO
CORDOBA,Presidente Roque Saenz Peña,Leguizamon,NO,NO,NO,SI,NO,NO,NO,NO,NO
CORDOBA,Presidente Roque Saenz Peña,Melo,NO,NO,NO,SI,SI,SI,SI,SI,NO
CORDOBA,Presidente Roque Saenz Peña,Rio Bamba,NO,NO,NO,NO,SI,SI,SI,SI,NO
CORDOBA,Presidente Roque Saenz Peña,Rosales,NO,NO,NO,NO,SI,SI,SI,SI,NO
CORDOBA,Presidente Roque Saenz Peña,San Joaquin,NO,NO,NO,NO,SI,NO,SI,SI,NO
CORDOBA,Presidente Roque Saenz Peña,Serrano,NO,SI,NO,NO,SI,SI,SI,SI,SI
CORDOBA,Presidente Roque Saenz Peña,Villa Rossi,NO,NO,NO,NO,SI,NO,SI,NO,NO
CORDOBA,Punilla,Barrio Santa Isabel,NO,NO,NO,NO,NO,NO,NO,NO,NO
CORDOBA,Punilla,Bialet Masse,SI,NO,NO,SI,SI,SI,SI,SI,NO
CORDOBA,Punilla,Cabalango,NO,NO,NO,NO,NO,NO,NO,SI,NO
CORDOBA,Tulumba,Lucio V. Mansilla,NO,NO,NO,NO,SI,SI,SI,NO,NO
CORDOBA,Tulumba,Rosario del Saladillo,NO,NO,NO,SI,NO,NO,NO,NO,NO
CORDOBA,Tulumba,San Jose de la Dormida,SI,NO,NO,NO,SI,SI,SI,SI,SI
CORDOBA,Tulumba,San Jose de las Salinas,NO,NO,NO,NO,SI,SI,NO,NO,NO
CORDOBA,Tulumba,San Pedro Norte,NO,NO,NO,NO,NO,NO,NO,SI,NO
CORDOBA,Tulumba,Villa Tulumba,NO,NO,NO,SI,SI,SI,SI,SI,NO
CORDOBA,Union,Aldea Santa Maria,NO,NO,NO,NO,NO,NO,NO,NO,NO
CORDOBA,Union,Alto Alegre,SI,SI,NO,SI,SI,SI,SI,NO,NO
CORDOBA,Union,Ana Zumaran,NO,NO,NO,NO,SI,NO,NO,NO,NO
CORDOBA,Union,Ballesteros,SI,NO,NO,SI,SI,SI,SI,SI,NO
CORDOBA,Union,Ballesteros Sur,NO,NO,NO,SI,NO,NO,SI,SI,NO
CORDOBA,Union,Bell Ville,SI,SI,NO,SI,SI,SI,SI,NO,NO
CORDOBA,Union,Benjamin Gould,NO,NO,NO,NO,SI,NO,SI,SI,NO
CORRIENTES,Ituzaingo,Colonia Liebig's,NO,SI,NO,NO,SI,SI,SI,SI,SI
CORRIENTES,Ituzaingo,Ituzaingo,SI,NO,NO,NO,SI,SI,SI,NO,SI
CORRIENTES,Ituzaingo,San Antonio,NO,NO,NO,NO,SI,SI,NO,NO,NO
CORRIENTES,Ituzaingo,San Carlos,NO,NO,NO,NO,SI,SI,SI,NO,NO
CORRIENTES,Ituzaingo,Villa Olivari,NO,NO,NO,NO,SI,SI,NO,SI,SI
CORRIENTES,Lavalle,Cruz de los Milagros,NO,NO,NO,NO,NO,NO,NO,NO,NO
CORRIENTES,Lavalle,Gobernador Juan E. Martinez,NO,NO,NO,SI,SI,NO,SI,SI,SI
CORRIENTES,Lavalle,Lavalle,NO,NO,NO,NO,SI,SI,SI,SI,SI
CORRIENTES,Lavalle,Santa Lucia,SI,NO,NO,SI,SI,SI,SI,SI,SI
CORRIENTES,Lavalle,Villa Cordoba,NO,NO,NO,NO,NO,NO,NO,NO,NO
CORRIENTES,Lavalle,Yatayti Calle,NO,NO,NO,NO,SI,NO,NO,NO,NO
CORRIENTES,Mburucuya,Mburucuya,NO,NO,NO,NO,SI,NO,SI,SI,SI
CORRIENTES,Mercedes,Felipe Yofre,NO,NO,NO,NO,SI,NO,SI,NO,SI
CORRIENTES,Mercedes,Mariano I. Loza (Est. Justino Solari),NO,NO,NO,NO,SI,NO,SI,SI,SI
CORRIENTES,Mercedes,Mercedes,SI,SI,NO,SI,SI,SI,SI,SI,SI
CORRIENTES,Monte Caseros,Colonia Libertad,NO,NO,NO,NO,SI,NO,NO,SI,NO
CORRIENTES,Monte Caseros,Estacion Libertad,NO,NO,NO,NO,SI,NO,NO,SI,NO
CORRIENTES,Monte Caseros,Juan Pujol,NO,NO,NO,NO,SI,NO,SI,SI,SI
CORRIENTES,Monte Caseros,Mocoreta,SI,NO,NO,SI,SI,SI,SI,SI,SI
CORRIENTES,Monte Caseros,Monte Caseros,SI,NO,NO,SI,SI,SI,SI,SI,SI
CORRIENTES,Monte Caseros,Parada Acuña,NO,NO,NO,NO,NO,NO,NO,SI,NO
CORRIENTES,Monte Caseros,Parada Labougle,NO,NO,NO,NO,NO,NO,NO,SI,NO
CORRIENTES,Paso de los Libres,Bonpland,NO,NO,NO,NO,SI,NO,NO,SI,SI
CORRIENTES,Paso de los Libres,Parada Pucheta,NO,NO,NO,NO,SI,NO,NO,SI,SI
CORRIENTES,Paso de los Libres,Paso de los Libres,SI,NO,NO,SI,SI,SI,SI,SI,SI
CORRIENTES,Paso de los Libres,Tapebicua,NO,NO,NO,NO,SI,NO,NO,NO,NO
ENTRE RIOS,Federacion,San Pedro,NO,NO,NO,SI,SI,NO,NO,SI,NO
ENTRE RIOS,Federacion,San Ramon,NO,NO,NO,NO,NO,NO,NO,NO,NO
ENTRE RIOS,Federacion,Santa Ana,NO,SI,NO,SI,SI,SI,SI,SI,NO
ENTRE RIOS,Federacion,Villa del Rosario,NO,SI,NO,SI,NO,SI,SI,SI,NO
ENTRE RIOS,Federal,Conscripto Bernardi,NO,NO,NO,NO,SI,NO,SI,SI,NO
ENTRE RIOS,Federal,El Cimarron,NO,NO,NO,NO,NO,NO,SI,SI,NO
ENTRE RIOS,Federal,Federal,SI,NO,NO,SI,SI,NO,SI,SI,NO
ENTRE RIOS,Federal,Nueva Vizcaya,NO,NO,NO,NO,SI,NO,NO,SI,NO
ENTRE RIOS,Federal,Sauce de Luna,NO,NO,NO,SI,SI,NO,SI,SI,SI
ENTRE RIOS,Feliciano,San Jose de Feliciano,NO,NO,NO,NO,SI,SI,SI,SI,SI
ENTRE RIOS,Feliciano,San Victor,SI,NO,NO,NO,SI,NO,SI,SI,NO
ENTRE RIOS,Gualeguay,Aldea Asuncion,NO,NO,NO,NO,NO,NO,SI,NO,NO
ENTRE RIOS,Gualeguay,Estacion Lazo,NO,NO,NO,NO,SI,NO,SI,NO,NO
ENTRE RIOS,Gualeguay,General Galarza,SI,NO,NO,NO,SI,SI,SI,SI,NO
ENTRE RIOS,Islas del Ibicuy,Villa Paranacito,NO,SI,NO,NO,SI,SI,SI,NO,NO
ENTRE RIOS,La Paz,Bovril,NO,SI,NO,SI,SI,SI,SI,SI,NO
ENTRE RIOS,La Paz,Colonia Avigdor,NO,NO,NO,NO,SI,NO,SI,SI,NO
ENTRE RIOS,La Paz,El Solar,NO,NO,NO,NO,SI,SI,SI,SI,NO
ENTRE RIOS,La Paz,La Paz,SI,SI,NO,SI,SI,SI,SI,SI,NO
ENTRE RIOS,La Paz,Piedras Blancas,NO,SI,NO,SI,SI,NO,SI,SI,NO
ENTRE RIOS,La Paz,Pueblo Arrua (Est. Alcaraz),NO,SI,NO,NO,SI,SI,SI,SI,SI
ENTRE RIOS,La Paz,San Gustavo,NO,NO,NO,SI,SI,SI,SI,SI,NO
ENTRE RIOS,La Paz,Santa Elena,SI,SI,NO,NO,SI,SI,SI,SI,NO
ENTRE RIOS,La Paz,Sir Leonard,NO,NO,NO,NO,NO,NO,NO,NO,NO
ENTRE RIOS,Nogoya,Aranguren,NO,SI,NO,NO,SI,NO,SI,SI,SI
ENTRE RIOS,Nogoya,Betbeder,NO,NO,NO,NO,NO,NO,NO,SI,NO
ENTRE RIOS,Nogoya,Don Cristobal,NO,NO,NO,NO,NO,NO,SI,SI,NO
ENTRE RIOS,Nogoya,Febre,NO,NO,NO,NO,NO,NO,NO,SI,NO
CABA,COMUNA 15,AGRONOMIA,SI,SI,SI,SI,SI,SI,SI,SI,SI
CORDOBA,Calamuchita,Villa del Dique,SI,NO,NO,SI,SI,SI,NO,SI,NO
CORDOBA,Calamuchita,Villa El Tala,NO,NO,NO,NO,NO,NO,NO,NO,NO
CORDOBA,Calamuchita,Villa General Belgrano,NO,SI,NO,NO,SI,SI,SI,SI,SI
CORDOBA,Calamuchita,Villa La Rivera,NO,NO,NO,NO,NO,NO,NO,NO,NO
CORDOBA,Calamuchita,Villa Quillinzo,NO,NO,NO,NO,NO,NO,NO,SI,NO
CORDOBA,Calamuchita,Villa Rumipal,NO,NO,NO,SI,SI,SI,SI,SI,NO
CABA,COMUNA 15,CHACARITA,SI,SI,SI,SI,SI,SI,SI,SI,SI
CORDOBA,Rio Seco,Villa de Maria,NO,SI,NO,NO,SI,SI,SI,SI,NO
CORDOBA,Rio Segundo,Calchin,NO,SI,NO,NO,SI,SI,SI,NO,NO
CORDOBA,Rio Segundo,Calchin Oeste,NO,NO,NO,NO,SI,SI,SI,NO,NO
CORDOBA,Rio Segundo,Capilla del Carmen,NO,SI,NO,NO,SI,NO,SI,SI,NO
CORDOBA,Rio Segundo,Carrilobo,NO,SI,NO,NO,SI,SI,SI,SI,SI
CABA,COMUNA 15,PARQUE CHAS,SI,SI,SI,SI,SI,SI,SI,SI,SI
CORDOBA,Union,Canals,SI,NO,NO,SI,SI,SI,SI,SI,NO
CORDOBA,Union,Chilibroste,SI,NO,NO,SI,NO,NO,SI,SI,NO
CORDOBA,Union,Cintra,SI,NO,NO,SI,NO,SI,SI,SI,SI
CORDOBA,Union,Colonia Bismarck,NO,SI,NO,NO,NO,NO,SI,SI,NO
CORDOBA,Union,Colonia Bremen,NO,NO,NO,NO,NO,NO,NO,NO,NO
CORDOBA,Calamuchita,Villa San Miguel,NO,NO,NO,NO,NO,SI,NO,SI,NO
CORDOBA,Calamuchita,Villa Yacanto,NO,NO,NO,NO,SI,SI,SI,SI,NO
CORDOBA,Capital,Cordoba,SI,SI,SI,SI,SI,SI,SI,SI,SI
CORDOBA,Capital,Jardin Arenales,NO,NO,NO,NO,SI,SI,NO,NO,NO
CORDOBA,Capital,La Floresta,NO,NO,NO,NO,SI,SI,NO,NO,NO
CORDOBA,Colon,1 De Agosto,NO,NO,NO,NO,SI,SI,NO,NO,NO
CORDOBA,Colon,Agua de Oro,SI,NO,NO,SI,SI,SI,NO,SI,NO
CORDOBA,Colon,Almirante Brown,NO,NO,NO,NO,NO,NO,NO,NO,NO
CORDOBA,Colon,Ascochinga,SI,NO,NO,SI,SI,SI,SI,NO,NO
CORDOBA,Colon,Barrio Nuevo Rio Ceballos,NO,NO,NO,NO,NO,NO,NO,NO,NO
CORDOBA,Colon,Canteras El Sauce,NO,NO,NO,NO,NO,NO,NO,NO,NO
CORDOBA,Colon,Casa Bamba,NO,NO,NO,NO,NO,SI,NO,NO,NO
CORDOBA,Colon,Ciudad De Los Niños,NO,NO,NO,NO,NO,NO,NO,NO,NO
CORDOBA,Rio Segundo,Colazo,NO,NO,NO,SI,SI,SI,SI,NO,SI
CORDOBA,Rio Segundo,Colonia Videla,NO,NO,NO,NO,NO,NO,NO,NO,NO
CORDOBA,Rio Segundo,Costasacate,SI,NO,NO,SI,SI,SI,SI,SI,NO
CORDOBA,Rio Segundo,Impira,NO,NO,NO,NO,NO,SI,NO,NO,NO
CORDOBA,Rio Segundo,Laguna Larga,SI,NO,NO,SI,SI,SI,SI,SI,NO
CORDOBA,Rio Segundo,Las Junturas,SI,NO,NO,SI,SI,SI,SI,NO,SI
CORDOBA,Rio Segundo,Los Chañaritos,SI,NO,NO,SI,SI,NO,SI,SI,NO
CORDOBA,Rio Segundo,Luque,SI,SI,NO,SI,SI,SI,SI,SI,NO
CORDOBA,Rio Segundo,Manfredi,SI,NO,NO,SI,SI,SI,SI,NO,NO
CORDOBA,Rio Segundo,Matorrales,NO,NO,NO,NO,SI,SI,SI,NO,NO
CABA,COMUNA 11,VILLA GENERAL MITRE,SI,SI,SI,SI,SI,SI,SI,SI,SI
CORDOBA,Colon,Colonia Caroya,SI,SI,NO,SI,SI,SI,SI,SI,NO
CORDOBA,Colon,Colonia Tirolesa,NO,NO,NO,NO,SI,SI,SI,NO,NO
CORDOBA,Colon,Colonia Vicente Agüero,NO,NO,NO,NO,NO,NO,SI,NO,NO
CORDOBA,Colon,Corral Quemado,NO,NO,NO,NO,NO,NO,NO,NO,NO
CORDOBA,Colon,Country Chacras de la Villa - Country San Isidro,NO,NO,NO,NO,SI,SI,NO,NO,NO
CORDOBA,Colon,Dumesnil,NO,NO,NO,SI,SI,NO,NO,NO,NO
CORDOBA,Colon,El Diquecito,NO,NO,NO,NO,SI,NO,NO,NO,NO
CABA,COMUNA 11,VILLA SANTA RITA,SI,SI,SI,SI,SI,SI,SI,SI,SI
CORDOBA,Rio Segundo,Oncativo,SI,SI,NO,SI,SI,SI,SI,SI,NO
CORDOBA,Rio Segundo,Pilar,SI,NO,NO,SI,SI,SI,SI,SI,SI
CORDOBA,Rio Segundo,Pozo del Molle,NO,SI,NO,NO,SI,SI,SI,NO,NO
CORDOBA,Colon,El Manzano,SI,NO,NO,NO,SI,NO,NO,SI,NO
CORDOBA,Colon,El Pueblito,NO,NO,NO,NO,NO,SI,NO,NO,NO
CORDOBA,Colon,Estacion Colonia Tirolesa,NO,NO,NO,NO,NO,NO,NO,NO,NO
CORDOBA,Colon,General Paz,SI,NO,NO,NO,SI,SI,SI,NO,NO
CORDOBA,Colon,Jesus Maria,SI,SI,NO,SI,SI,SI,SI,SI,NO
CORDOBA,Colon,La Calera,SI,SI,NO,SI,SI,SI,SI,SI,SI
CORDOBA,Colon,La Granja,SI,NO,NO,SI,SI,NO,SI,SI,NO
CORDOBA,Colon,La Morada,NO,NO,NO,NO,SI,SI,NO,NO,NO
CORDOBA,Colon,La Puerta,NO,NO,NO,NO,NO,NO,NO,NO,NO
CORDOBA,Colon,Las Corzuelas,NO,NO,NO,NO,SI,NO,NO,NO,NO
CORDOBA,Colon,Los Chañaritos,NO,NO,NO,NO,NO,NO,NO,NO,NO
CORDOBA,Colon,Los Molles,NO,NO,NO,NO,NO,NO,NO,NO,SI
CORDOBA,Colon,Malvinas Argentinas,SI,NO,NO,SI,SI,SI,SI,SI,NO
CORDOBA,Marcos Juarez,Alejo Ledesma,NO,NO,NO,SI,SI,SI,SI,SI,SI
CORDOBA,Marcos Juarez,Arias,SI,NO,NO,NO,SI,SI,SI,NO,NO
CORDOBA,Marcos Juarez,Camilo Aldao,SI,NO,NO,NO,SI,SI,SI,NO,SI
CORDOBA,Marcos Juarez,Capitan General Bernardo O'Higgins,NO,NO,NO,SI,NO,NO,SI,SI,NO
CORDOBA,Marcos Juarez,Cavanagh,NO,NO,NO,NO,SI,NO,SI,SI,NO
CORDOBA,Marcos Juarez,Colonia Barge,NO,NO,NO,NO,NO,NO,NO,NO,NO
CORDOBA,Marcos Juarez,Colonia Italiana,NO,SI,NO,NO,NO,SI,NO,SI,NO
CORDOBA,Marcos Juarez,Colonia Veinticinco,NO,NO,NO,NO,NO,NO,NO,NO,NO
CORDOBA,Marcos Juarez,Corral de Bustos,SI,SI,NO,SI,SI,SI,SI,SI,NO
CORDOBA,Marcos Juarez,Cruz Alta,SI,NO,NO,SI,SI,SI,SI,SI,SI
CORDOBA,Marcos Juarez,General Baldissera,SI,NO,NO,NO,SI,SI,SI,NO,SI
CORDOBA,Marcos Juarez,General Roca,SI,NO,NO,SI,SI,SI,SI,NO,SI
CORDOBA,Juarez Celman,Charras,NO,NO,NO,SI,SI,SI,SI,SI,NO
CORDOBA,Juarez Celman,El Rastreador,NO,NO,NO,NO,NO,NO,NO,NO,NO
CORDOBA,Juarez Celman,General Cabrera,SI,NO,NO,NO,SI,SI,SI,NO,NO
CORDOBA,Juarez Celman,General Deheza,SI,SI,NO,SI,SI,SI,SI,NO,NO
CORDOBA,Juarez Celman,Huanchillas,NO,NO,NO,SI,SI,NO,SI,NO,NO
CORDOBA,Juarez Celman,La Carlota,SI,NO,NO,NO,SI,SI,SI,NO,NO
CORDOBA,Juarez Celman,Los Cisnes,SI,SI,NO,NO,SI,NO,SI,NO,NO
CORDOBA,Juarez Celman,Olaeta,NO,SI,NO,NO,SI,NO,SI,NO,NO
CORDOBA,Juarez Celman,Pacheco de Melo,NO,NO,NO,NO,NO,NO,NO,NO,NO
CORDOBA,Juarez Celman,Paso del Durazno,NO,NO,NO,NO,NO,NO,NO,NO,NO
CORDOBA,Juarez Celman,Santa Eufemia,NO,SI,NO,NO,SI,SI,SI,SI,SI
CORDOBA,Juarez Celman,Ucacha,SI,SI,NO,SI,SI,SI,SI,SI,NO
CORDOBA,Juarez Celman,Villa Reduccion,NO,NO,NO,NO,SI,SI,SI,SI,NO
CORDOBA,Rio Segundo,Rincon,NO,SI,NO,NO,SI,SI,SI,SI,NO
CORDOBA,Rio Segundo,Rio Segundo,SI,NO,NO,SI,SI,SI,SI,SI,NO
CORDOBA,Rio Segundo,Santiago Temple,SI,SI,NO,NO,SI,SI,SI,SI,SI
CORDOBA,Rio Segundo,Villa del Rosario,SI,SI,NO,SI,SI,SI,SI,SI,NO
CORDOBA,San Alberto,Ambul,NO,NO,NO,NO,SI,SI,SI,NO,NO
CORDOBA,San Alberto,Arroyo Los Patos,NO,SI,NO,SI,SI,NO,NO,SI,NO
